title,url,author,date,summary
6 ways Democrats lose out in 2015 spending bill,http://news.yahoo.com/six-ways-democrats-lose-out-in-the-2015-spending-bill-231616578.html,,2014-12-10 23:16:16 UTC,"<p><a href=""http://news.yahoo.com/six-ways-democrats-lose-out-in-the-2015-spending-bill-231616578.html""><img src=""http://l3.yimg.com/bt/api/res/1.2/ZMipe7JEQcsf6m0Bgl5D1g--/YXBwaWQ9eW5ld3M7Zmk9ZmlsbDtoPTg2O3E9NzU7dz0xMzA-/http://media.zenfs.com/en_us/News/ap_webfeeds/78c6a1ec7587dd30670f6a70670001bd.jpg"" width=""130"" height=""86"" alt=""Sen. Elizabeth Warren, D-Mass., a member of the Senate Banking Committee, right, and Rep. Maxine Waters, D-Calif., ranking member of the House Financial Services Committee, express their outrage to reporters that a huge, $1.1 trillion spending bill approved by the Republican-controlled House yesterday contains changes to the 2010 Dodd-Frank law that regulates complex financial instruments known as derivatives, Wednesday, Dec. 10, 2014, on Capitol Hill in Washington. Democratic support for the omnibus bill funding every corner of government faded Wednesday as liberal lawmakers erupted over a provision that weakens the regulation of risky financial instruments and another that allows more money to flood into political parties. (AP Photo/J. Scott Applewhite)"" align=""left"" title=""Sen. Elizabeth Warren, D-Mass., a member of the Senate Banking Committee, right, and Rep. Maxine Waters, D-Calif., ranking member of the House Financial Services Committee, express their outrage to reporters that a huge, $1.1 trillion spending bill approved by the Republican-controlled House yesterday contains changes to the 2010 Dodd-Frank law that regulates complex financial instruments known as derivatives, Wednesday, Dec. 10, 2014, on Capitol Hill in Washington. Democratic support for the omnibus bill funding every corner of government faded Wednesday as liberal lawmakers erupted over a provision that weakens the regulation of risky financial instruments and another that allows more money to flood into political parties. (AP Photo/J. Scott Applewhite)"" border=""0"" /></a>The 1,600-page document could be forced through House and Senate in less than a week.</p><br clear=""all""/>"
Yemen's al-Qaida blames Obama for hostage deaths,http://news.yahoo.com/yemens-al-qaida-blames-obama-killing-hostages-082335937.html,,2014-12-11 15:01:30 UTC,"<p><a href=""http://news.yahoo.com/yemens-al-qaida-blames-obama-killing-hostages-082335937.html""><img src=""http://l3.yimg.com/bt/api/res/1.2/.IYZRNYBvMTWswdpGQaGyA--/YXBwaWQ9eW5ld3M7Zmk9ZmlsbDtoPTg2O3E9NzU7dz0xMzA-/http://media.zenfs.com/en_us/News/ap_webfeeds/498fa522751fdc30670f6a70670082bf.jpg"" width=""130"" height=""86"" alt=""In this Feb. 11, 2013 file photo, Luke Somers, 33, an American photojournalist who was kidnapped over a year ago by al-Qaida, poses for a picture during a parade marking the second anniversary of the revolution in Sanaa, Yemen. The body of an American photojournalist killed during a high risk raid to free him and a South African teacher from al-Qaida militants in Yemen is back on U.S. soil. The remains of Luke Somers arrived at Dover Air Force Base Wednesday aboard a U.S. Air Force C-17 aircraft. There was no public announcement. The Somers family was there to receive the remains, but no media coverage was allowed, according to a U.S. defense official who spoke on condition of anonymity because the arrival was not publicly announced. (AP Photo/Hani Mohammed, File)"" align=""left"" title=""In this Feb. 11, 2013 file photo, Luke Somers, 33, an American photojournalist who was kidnapped over a year ago by al-Qaida, poses for a picture during a parade marking the second anniversary of the revolution in Sanaa, Yemen. The body of an American photojournalist killed during a high risk raid to free him and a South African teacher from al-Qaida militants in Yemen is back on U.S. soil. The remains of Luke Somers arrived at Dover Air Force Base Wednesday aboard a U.S. Air Force C-17 aircraft. There was no public announcement. The Somers family was there to receive the remains, but no media coverage was allowed, according to a U.S. defense official who spoke on condition of anonymity because the arrival was not publicly announced. (AP Photo/Hani Mohammed, File)"" border=""0"" /></a>The terror group comments after a failed U.S. hostage rescue operation.</p><br clear=""all""/>"
Matt Bai: Did TV's '24' convince us that torture really worked?,http://news.yahoo.com/the--24--effect-002709277.html,,2014-12-11 10:20:14 UTC,"<p><a href=""http://news.yahoo.com/the--24--effect-002709277.html""><img src=""http://l.yimg.com/bt/api/res/1.2/kM5WSe_o7tDi6TwInE4XeQ--/YXBwaWQ9eW5ld3M7Zmk9ZmlsbDtoPTg2O3E9NzU7dz0xMzA-/http://l.yimg.com/os/publish-images/news/2014-12-10/28c8f3b0-80bd-11e4-8429-43ea9422244f_mat_bai_141210.jpg"" width=""130"" height=""86"" alt=""Matt Bai"" align=""left"" title=""Matt Bai"" border=""0"" /></a>Jack Bauer&#039;s operative philosophy was simple: &quot;Stop terrorists, by any means necessary.&quot;</p><br clear=""all""/>"
Harvard professor apologizes to Chinese restaurant,http://news.yahoo.com/harvard-professor-apologizes-chinese-restaurant-120328538.html,,2014-12-11 12:03:28 UTC,A Harvard Business School instructor who blasted a Boston-area Chinese restaurant for overcharging him by $4 on a takeout order apologized Wednesday for a lengthy and widely publicized email exchange with ...
California braces for what could be worst storm in years,http://news.yahoo.com/rain-hits-n-california-ahead-powerful-storm-083838368.html,,2014-12-12 04:39:38 UTC,"<p><a href=""http://news.yahoo.com/rain-hits-n-california-ahead-powerful-storm-083838368.html""><img src=""http://l2.yimg.com/bt/api/res/1.2/nCHAQ7NHFyjn7Nz6b96J6Q--/YXBwaWQ9eW5ld3M7Zmk9ZmlsbDtoPTg2O3E9NzU7dz0xMzA-/http://media.zenfs.com/en_us/News/ap_webfeeds/58f7f55594fbe030670f6a706700e4ab.jpg"" width=""130"" height=""86"" alt=""Sam Taing carries sandbags to his pickup truck to be placed around his home in the Sacramento suburb of North Highlands, Calif., Wednesday, Dec. 10, 2014. Sandbags and sand were provided in flood- prone areas of Sacramento County for residents to use to protect their homes in anticipation of a powerful storm that is expected to hit Northern California Thursday. (AP Photo/Rich Pedroncelli)"" align=""left"" title=""Sam Taing carries sandbags to his pickup truck to be placed around his home in the Sacramento suburb of North Highlands, Calif., Wednesday, Dec. 10, 2014. Sandbags and sand were provided in flood- prone areas of Sacramento County for residents to use to protect their homes in anticipation of a powerful storm that is expected to hit Northern California Thursday. (AP Photo/Rich Pedroncelli)"" border=""0"" /></a>The storm is predicted to bring heavy rains and hurricane force winds to N. California.</p><br clear=""all""/>"
Traffic resumes after Hong Kong clears protesters,http://news.yahoo.com/hong-kong-police-start-clearing-main-protest-camp-063005231.html,,2014-12-12 04:38:12 UTC,"<p><a href=""http://news.yahoo.com/hong-kong-police-start-clearing-main-protest-camp-063005231.html""><img src=""http://l1.yimg.com/bt/api/res/1.2/PoPmKw16xtlZkoxMNkdDog--/YXBwaWQ9eW5ld3M7Zmk9ZmlsbDtoPTg2O3E9NzU7dz0xMzA-/http://media.zenfs.com/en_us/News/ap_webfeeds/f3d2d43b96f5e930670f6a706700dafa.jpg"" width=""130"" height=""86"" alt=""Police officers take away a protester at the occupied area outside government headquarters in Hong Kong Thursday, Dec. 11, 2014. Hong Kong authorities started clearing barricades Thursday from a pro-democracy protest camp spread across a busy highway as part of a final push to retake streets occupied by activists for two and a half months. (AP Photo/Kin Cheung)"" align=""left"" title=""Police officers take away a protester at the occupied area outside government headquarters in Hong Kong Thursday, Dec. 11, 2014. Hong Kong authorities started clearing barricades Thursday from a pro-democracy protest camp spread across a busy highway as part of a final push to retake streets occupied by activists for two and a half months. (AP Photo/Kin Cheung)"" border=""0"" /></a>HONG KONG (AP) — Traffic was back to normal Friday in Hong Kong&#039;s financial district after authorities demolished a protest camp at the heart of the city&#039;s 2 ½-month pro-democracy movement.</p><br clear=""all""/>"
"U.S. chokehold protesters stage 'die-ins', issue demands in NY",http://news.yahoo.com/u-chokehold-protesters-die-issue-demands-ny-023337690--nba.html,,2014-12-11 05:00:18 UTC,"<p><a href=""http://news.yahoo.com/u-chokehold-protesters-die-issue-demands-ny-023337690--nba.html""><img src=""http://l2.yimg.com/bt/api/res/1.2/HlzjE774I5R_.cUHwbUA.A--/YXBwaWQ9eW5ld3M7Zmk9ZmlsbDtoPTg2O3E9NzU7dz0xMzA-/http://media.zenfs.com/en_us/News/Reuters/2014-12-10T112042Z_1_LYNXMPEAB90GW_RTROPTP_2_USA-NEW-YORK-CHOKEHOLD.JPG"" width=""130"" height=""86"" alt=""A protester holds his hands up and chants during a protest to demand justice for the death of Eric Garner, at Grand Central Terminal in the Manhattan borough of New York"" align=""left"" title=""A protester holds his hands up and chants during a protest to demand justice for the death of Eric Garner, at Grand Central Terminal in the Manhattan borough of New York"" border=""0"" /></a>By Emmett Berg and Sebastien Malo BERKELEY, Calif./NEW YORK (Reuters) - Students at medical schools around the United States staged &quot;die-ins&quot; to protest the chokehold death by police of an unarmed black man, and New York activists demanded the city take action after a grand jury declined to indict the officer involved. Protests intensified last week after the grand jury decision not to charge a white New York City police officer in the July death of Eric Garner. ...</p><br clear=""all""/>"
Former VP Dick Cheney says CIA torture report is 'full of crap',http://news.yahoo.com/former-vice-president-dick-cheney-says-cia-torture-021428058--abc-news-topstories.html,,2014-12-11 07:46:00 UTC,"<p><a href=""http://news.yahoo.com/former-vice-president-dick-cheney-says-cia-torture-021428058--abc-news-topstories.html""><img src=""http://l2.yimg.com/bt/api/res/1.2/y0YmzVWjbe38Zl9aIAaHhQ--/YXBwaWQ9eW5ld3M7Zmk9ZmlsbDtoPTg2O3E9NzU7dz0xMzA-/http://media.zenfs.com/en_us/gma/us.abcnews.go.com/ABC_dick_cheney_jt_140622_16x9_992.jpg"" width=""130"" height=""86"" alt=""Former Vice President Dick Cheney Says CIA Torture Report Is &#039;Full of Crap&#039;"" align=""left"" title=""Former Vice President Dick Cheney Says CIA Torture Report Is &#039;Full of Crap&#039;"" border=""0"" /></a>Former Vice President Dick Cheney says a declassified Senate report on the controversial post-9/11 CIA interrogation program is &quot;full of crap.&quot;&quot;I think it is a terrible report, deeply flawed,&quot; Cheney said on Fox News, his first televised interview since the report&#039;s release. &quot;It&#039;s a classic example of where politicians get together and throw professionals under the bus.&quot;Cheney said he had not read the entire 6,000-page classified document, drafted by Democrats and their staffs on the Senate Intelligence Committee, or the 500-page declassified and redacted executive summary. ...</p><br clear=""all""/>"
Photographer's awe-inspiring video shows severe weather in a new light,http://news.yahoo.com/stormscapes-timelapse-video-185820108.html,,2014-12-10 18:58:24 UTC,"<p><a href=""http://news.yahoo.com/stormscapes-timelapse-video-185820108.html""><img src=""http://l1.yimg.com/bt/api/res/1.2/zpz2s.BXzalI3Iwtbejyog--/YXBwaWQ9eW5ld3M7Zmk9ZmlsbDtoPTg2O3E9NzU7dz0xMzA-/http://l.yimg.com/os/publish-images/news/2014-12-03/567078b0-7b27-11e4-82e4-7bba1b6748b6_3_CATERS_STORM_CHASER_04.jpg"" width=""130"" height=""86"" alt=""Incredible storm chaser"" align=""left"" title=""Incredible storm chaser"" border=""0"" /></a>Nicolaus Wegner, who produced a mesmerizing time-lapse video of thunderstorms and supercells swirling in the northern Great Plains last year, is back with another awe-inspiring film.</p><br clear=""all""/>"
Delays plague Hillary Clinton's State Dept. files,http://news.yahoo.com/delays-plague-hillary-clintons-state-dept-files-184514476--election.html,,2014-12-10 19:42:23 UTC,"<p><a href=""http://news.yahoo.com/delays-plague-hillary-clintons-state-dept-files-184514476--election.html""><img src=""http://l2.yimg.com/bt/api/res/1.2/F3mZIds5k4m0ZZ4t0AXRRA--/YXBwaWQ9eW5ld3M7Zmk9ZmlsbDtoPTg2O3E9NzU7dz0xMzA-/http://media.zenfs.com/en_us/News/ap_webfeeds/0fdbff3d7422d730670f6a7067003aa7.jpg"" width=""130"" height=""86"" alt=""In this Dec. 3, 2014 file photo, former Secretary of State Hillary Rodham Clinton speaks at Georgetown University in Washington. The State Department is withholding documents covering Clinton&#039;s tenure as secretary of state ahead of her presumptive presidential campaign. The Associated Press asked for files under the U.S. Freedom of Information Act, including one request it made four years ago. (AP Photo/Carolyn Kaster, File)"" align=""left"" title=""In this Dec. 3, 2014 file photo, former Secretary of State Hillary Rodham Clinton speaks at Georgetown University in Washington. The State Department is withholding documents covering Clinton&#039;s tenure as secretary of state ahead of her presumptive presidential campaign. The Associated Press asked for files under the U.S. Freedom of Information Act, including one request it made four years ago. (AP Photo/Carolyn Kaster, File)"" border=""0"" /></a>WASHINGTON (AP) — The State Department has failed to turn over government documents covering Hillary Rodham Clinton&#039;s tenure as secretary of state that The Associated Press and others requested under the U.S. Freedom of Information Act ahead of her presumptive presidential campaign. They include one request AP made four years ago and others pending for more than one year.</p><br clear=""all""/>"
CIA torture report casts pall over 'Zero Dark Thirty',http://news.yahoo.com/cia-report-casts-pall-over-zero-dark-thirty-171142641.html,,2014-12-10 19:40:03 UTC,"<p><a href=""http://news.yahoo.com/cia-report-casts-pall-over-zero-dark-thirty-171142641.html""><img src=""http://l3.yimg.com/bt/api/res/1.2/pa9Lj6g0DIyjkXoDk3E4NQ--/YXBwaWQ9eW5ld3M7Zmk9ZmlsbDtoPTg2O3E9NzU7dz0xMzA-/http://media.zenfs.com/en_us/News/ap_webfeeds/e45a05265169c530670f6a7067002eb2.jpg"" width=""130"" height=""86"" alt=""In this May 3, 2011 file photo, local residents gather outside a house, where al-Qaida leader Osama bin Laden was caught and killed in Abbottabad, Pakistan. After U.S. Navy SEALs killed Osama bin laden in Pakistan in May 2011, top CIA officials secretly told lawmakers that information gleaned from brutal interrogations played a key role in what was one of the spy agency’s greatest successes. CIA director Leon Panetta repeated that assertion in public, and it found its way into a critically acclaimed movie about the operation, Zero Dark Thirty, which depicts a detainee offering up the identity of bin Laden’s courier, Abu Ahmad al- Kuwaiti, after being tortured at a CIA “black site.” As it turned out, Bin Laden was living in al Kuwaiti’s walled family compound, so tracking the courier was the key to finding the al-Qaida leader. (AP Photo/B.K.Bangash,File)"" align=""left"" title=""In this May 3, 2011 file photo, local residents gather outside a house, where al-Qaida leader Osama bin Laden was caught and killed in Abbottabad, Pakistan. After U.S. Navy SEALs killed Osama bin laden in Pakistan in May 2011, top CIA officials secretly told lawmakers that information gleaned from brutal interrogations played a key role in what was one of the spy agency’s greatest successes. CIA director Leon Panetta repeated that assertion in public, and it found its way into a critically acclaimed movie about the operation, Zero Dark Thirty, which depicts a detainee offering up the identity of bin Laden’s courier, Abu Ahmad al- Kuwaiti, after being tortured at a CIA “black site.” As it turned out, Bin Laden was living in al Kuwaiti’s walled family compound, so tracking the courier was the key to finding the al-Qaida leader. (AP Photo/B.K.Bangash,File)"" border=""0"" /></a>Director Kathryn Bigelow claims torture was a part of the story that couldn&#039;t be ignored.</p><br clear=""all""/>"
Harry Reid eviscerates GOP leaders in interview,http://news.yahoo.com/harry-reid-majority-leader-exit-interview-134656527.html,,2014-12-10 15:41:19 UTC,The outgoing senate majority leader lets lose on Republicans.
Giving away ‘Anatoly Z.’,http://news.yahoo.com/giving-away--anatoly-a---200851799.html,,2014-12-10 12:01:11 UTC,"A tiny handful of adoption professionals in the U.S. specialize in finding new homes for children whose original adoptive parents give them up. Technically this is called “disruption” (if the interruption comes before the adoption is finalized) and “dissolution” (if it comes after). Those who are appalled by the very thought often call it “rehoming,” as if with a pet. Those who believe it has been the dirty little secret of the adoption world for far too long prefer “second chance adoption.”"
King James commits personal foul with royal touch,http://news.yahoo.com/king-james-commits-personal-foul-royal-touch-140353958--spt.html,,2014-12-10 19:30:35 UTC,"LONDON (AP) — When King James touched the future queen of England on the shoulder after a basketball game, royal watchers cried foul."
UN expert calls for prosecution over torture,http://news.yahoo.com/un-expert-calls-prosecution-over-us-torture-111549876.html,,2014-12-10 18:33:08 UTC,"<p><a href=""http://news.yahoo.com/un-expert-calls-prosecution-over-us-torture-111549876.html""><img src=""http://l.yimg.com/bt/api/res/1.2/pS0ftWxImnImwSQ0Tv07JQ--/YXBwaWQ9eW5ld3M7Zmk9ZmlsbDtoPTg2O3E9NzU7dz0xMzA-/http://media.zenfs.com/en-US/video/video.fbc.news.com/2e8676e2d0e271a86b5f5e45ca5a230c"" width=""130"" height=""86"" alt=""George W. Bush on gentle soul dad and future president Jeb?"" align=""left"" title=""George W. Bush on gentle soul dad and future president Jeb?"" border=""0"" /></a>Members of Bush&#039;s national security team must be prosecuted, says a UN official.</p><br clear=""all""/>"
Israel minister says US censure slows settlements,http://news.yahoo.com/israel-minister-us-censure-slows-down-settlements-081922322.html,,2014-12-10 19:58:37 UTC,"<p><a href=""http://news.yahoo.com/israel-minister-us-censure-slows-down-settlements-081922322.html""><img src=""http://l2.yimg.com/bt/api/res/1.2/8XaxgeHpip3C.uN2FpZE2w--/YXBwaWQ9eW5ld3M7Zmk9ZmlsbDtoPTg2O3E9NzU7dz0xMzA-/http://media.zenfs.com/en_us/News/ap_webfeeds/16a1df557412d730670f6a70670066e1.jpg"" width=""130"" height=""86"" alt=""FILE - In this file photo taken Thursday, May 15, 2014, Israeli Defense Minister Moshe Yaalon speaks during a joint press conference with U.S. Defense Secretary Chuck Hagel following a meeting at the Israeli Defense Force headquarters in Tel Aviv, Israel. U.S. criticism of Israel&#039;s settlement policies has slowed down construction in the West Bank, Yaalon said in comments broadcast Wednesday, Dec. 10, adding that he hopes the slowdown will be &quot;temporary&quot; because the Obama administration &quot;won&#039;t be around forever.&quot; (AP Photo/Mandel Ngan, Pool, File)"" align=""left"" title=""FILE - In this file photo taken Thursday, May 15, 2014, Israeli Defense Minister Moshe Yaalon speaks during a joint press conference with U.S. Defense Secretary Chuck Hagel following a meeting at the Israeli Defense Force headquarters in Tel Aviv, Israel. U.S. criticism of Israel&#039;s settlement policies has slowed down construction in the West Bank, Yaalon said in comments broadcast Wednesday, Dec. 10, adding that he hopes the slowdown will be &quot;temporary&quot; because the Obama administration &quot;won&#039;t be around forever.&quot; (AP Photo/Mandel Ngan, Pool, File)"" border=""0"" /></a>JERUSALEM (AP) — U.S. criticism of Israel&#039;s settlement policies has slowed down construction in the West Bank, Israel&#039;s defense minister said in comments broadcast Wednesday, adding that he hopes the slowdown will be &quot;temporary&quot; because the Obama administration &quot;won&#039;t be around forever.&quot;</p><br clear=""all""/>"
Torture report: Harsh tactics didn't net bin Laden,http://news.yahoo.com/senate-report-harsh-tactics-didnt-net-bin-laden-075339143.html,,2014-12-10 08:24:12 UTC,"<p><a href=""http://news.yahoo.com/senate-report-harsh-tactics-didnt-net-bin-laden-075339143.html""><img src=""http://l2.yimg.com/bt/api/res/1.2/NZ1eC4tshDh3rK2J5xIjoQ--/YXBwaWQ9eW5ld3M7Zmk9ZmlsbDtoPTg2O3E9NzU7dz0xMzA-/http://media.zenfs.com/en_us/News/ap_webfeeds/eb3fc7445169c530670f6a706700b8b2.jpg"" width=""130"" height=""86"" alt=""This undated file photo shows al Qaida leader Osama bin Laden in Afghanistan. After U.S. Navy SEALs killed Osama bin laden in Pakistan in May 2011, top CIA officials secretly told lawmakers that information gleaned from brutal interrogations played a key role in what was one of the spy agency’s greatest successes. CIA director Leon Panetta repeated that assertion in public, and it found its way into a critically acclaimed movie about the operation, Zero Dark Thirty, which depicts a detainee offering up the identity of bin Laden’s courier, Abu Ahmad al- Kuwaiti, after being tortured at a CIA “black site.” As it turned out, Bin Laden was living in al Kuwaiti’s walled family compound, so tracking the courier was the key to finding the al-Qaida leader. (AP Photo/File)"" align=""left"" title=""This undated file photo shows al Qaida leader Osama bin Laden in Afghanistan. After U.S. Navy SEALs killed Osama bin laden in Pakistan in May 2011, top CIA officials secretly told lawmakers that information gleaned from brutal interrogations played a key role in what was one of the spy agency’s greatest successes. CIA director Leon Panetta repeated that assertion in public, and it found its way into a critically acclaimed movie about the operation, Zero Dark Thirty, which depicts a detainee offering up the identity of bin Laden’s courier, Abu Ahmad al- Kuwaiti, after being tortured at a CIA “black site.” As it turned out, Bin Laden was living in al Kuwaiti’s walled family compound, so tracking the courier was the key to finding the al-Qaida leader. (AP Photo/File)"" border=""0"" /></a>A Senate report says harsh CIA interrogations did not lead to the killing of bin Laden.</p><br clear=""all""/>"
Malala vows to fight on as she shares Nobel Peace Prize,http://news.yahoo.com/malala-yousafzai-17-receive-nobel-peace-prize-044511088.html,,2014-12-10 19:01:34 UTC,"<p><a href=""http://news.yahoo.com/malala-yousafzai-17-receive-nobel-peace-prize-044511088.html""><img src=""http://l.yimg.com/bt/api/res/1.2/tkAkQ3qaluNGBQ1T6Od.wg--/YXBwaWQ9eW5ld3M7Zmk9ZmlsbDtoPTg2O3E9NzU7dz0xMzA-/http://media.zenfs.com/en_us/News/afp.com/Part-DV-DV1925021-1-1-1.jpg"" width=""130"" height=""86"" alt=""Nobel Peace Prize laureates Kailash Satyarthi and Malala Yousafzai&#039;s pairing carries the extra symbolism of linking neighbouring countries that have been in conflict for decades, December 10, 2014 in Oslo"" align=""left"" title=""Nobel Peace Prize laureates Kailash Satyarthi and Malala Yousafzai&#039;s pairing carries the extra symbolism of linking neighbouring countries that have been in conflict for decades, December 10, 2014 in Oslo"" border=""0"" /></a>Malala Yousafzai vowed Wednesday to struggle for every child&#039;s right to go to school as she became the youngest ever Nobel laureate, sharing the peace prize with Indian campaigner Kailash Satyarthi. &quot;I will continue this fight until I see every child in school,&quot; the 17-year-old Pakistani schoolgirl told an audience in Oslo City Hall after receiving the award. Malala became a global icon after she was shot and nearly killed by the Taliban in October 2012 for insisting that girls had a right to an education. &quot;The so-called world of adults may understand it, but we children don&#039;t.</p><br clear=""all""/>"
Lawmakers agree on $1.1 trillion spending bill,http://news.yahoo.com/policy-snags-hold-1-1-trillion-spending-bill-080608675--finance.html,,2014-12-10 03:31:21 UTC,"<p><a href=""http://news.yahoo.com/policy-snags-hold-1-1-trillion-spending-bill-080608675--finance.html""><img src=""http://l1.yimg.com/bt/api/res/1.2/6qZNif_kAVzVYfkfb8slGw--/YXBwaWQ9eW5ld3M7Zmk9ZmlsbDtoPTg2O3E9NzU7dz0xMzA-/http://media.zenfs.com/en_us/News/ap_webfeeds/6537ad292c7ba930670f6a706700724b.jpg"" width=""130"" height=""86"" alt=""In this July 31, 2014 file photo, House Appropriations Committee Chairman Rep. Hal Rogers, R-Ky. walks on Capitol Hill in Washington. Lawmakers are finalizing a sweeping $1.1 trillion spending bill to fund the government through September and prevent a shutdown later this week. The measure is the main piece of business facing the lame-duck Congress that hopes to adjourn this week. Republicans will take over the Senate when the new Congress reconvenes next month. (AP Photo/J. Scott Applewhite, File)"" align=""left"" title=""In this July 31, 2014 file photo, House Appropriations Committee Chairman Rep. Hal Rogers, R-Ky. walks on Capitol Hill in Washington. Lawmakers are finalizing a sweeping $1.1 trillion spending bill to fund the government through September and prevent a shutdown later this week. The measure is the main piece of business facing the lame-duck Congress that hopes to adjourn this week. Republicans will take over the Senate when the new Congress reconvenes next month. (AP Photo/J. Scott Applewhite, File)"" border=""0"" /></a>WASHINGTON (AP) — Time running short, Republicans and Democrats agreed Tuesday on a $1.1 trillion spending bill to avoid a government shutdown and delay a politically-charged struggle over President Barack Obama&#039;s new immigration policy until the new year.</p><br clear=""all""/>"
19 arrested in 4th night of California protests,http://news.yahoo.com/hundreds-march-fourth-day-protests-california-080006612.html,,2014-12-10 22:29:17 UTC,"BERKELEY, Calif. (AP) — Authorities in Northern California arrested at least 19 people as protesters angered by the killings of unarmed black men by white police officers rallied for a fourth night."
